Week,Rank,Track,Artist,Streams,Track_uri
2021-11-26--2021-12-03,181,Money Trees,"Kendrick Lamar, Jay Rock","1,608,921",https://open.spotify.com/track/2HbKqm4o0w5wEeEFXm2sD4
2021-11-26--2021-12-03,182,Dreams - 2004 Remaster,Fleetwood Mac,"1,607,951",https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
2021-11-26--2021-12-03,183,GHOST TOWN,Benson Boone,"1,605,641",https://open.spotify.com/track/135Lf4Q0CzlMNfOxbEUsLH
2021-11-26--2021-12-03,184,masquerade,Siouxxie,"1,603,569",https://open.spotify.com/track/0RYHqnmtNRfbYxP6Dn8Vse
2021-11-26--2021-12-03,185,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,"1,601,330",https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
2021-11-26--2021-12-03,186,She Knows (feat. Amber Coffman & Cults),J. Cole,"1,601,256",https://open.spotify.com/track/0Fs9cdPDhptWEDJmiCbkEW
2021-11-26--2021-12-03,187,Drip Too Hard (Lil Baby & Gunna),Lil Baby,"1,590,986",https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
2021-11-26--2021-12-03,188,Love Is A Game,Adele,"1,570,523",https://open.spotify.com/track/2j3GxEsbNYNeEzz86wDY4J
2021-11-26--2021-12-03,189,Shoota (feat. Lil Uzi Vert),Playboi Carti,"1,570,317",https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
2021-11-26--2021-12-03,190,Have Yourself A Merry Little Christmas,Judy Garland,"1,564,720",https://open.spotify.com/track/030mot3ZKR3oskfMsqDB2R
2021-11-26--2021-12-03,191,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,"1,561,491",https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
2021-11-26--2021-12-03,192,Pursuit Of Happiness (Nightmare),"Kid Cudi, MGMT, Ratatat","1,560,133",https://open.spotify.com/track/4kTLpAbhuEGHAAdDjOIWaa
2021-11-26--2021-12-03,193,Star Shopping,Lil Peep,"1,559,647",https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp
2021-11-26--2021-12-03,194,Calling My Phone,"Lil Tjay, 6LACK","1,550,042",https://open.spotify.com/track/3J8EOeKLTLXORtWPpOU5bE
2021-11-26--2021-12-03,195,goosebumps,Travis Scott,"1,544,225",https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
2021-11-26--2021-12-03,196,happier,Olivia Rodrigo,"1,538,438",https://open.spotify.com/track/2tGvwE8GcFKwNdAXMnlbfl
2021-11-26--2021-12-03,197,Whiskey Glasses,Morgan Wallen,"1,533,823",https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00
2021-11-26--2021-12-03,198,LA FAMA (with The Weeknd),ROSALÍA,"1,528,274",https://open.spotify.com/track/6dmXZ9B5HdFAyzHeTneYBK
2021-11-26--2021-12-03,199,Moon,Kanye West,"1,526,944",https://open.spotify.com/track/7CC6UbCs4iGsePSzFxYxNn
2021-11-26--2021-12-03,200,Sand In My Boots,Morgan Wallen,"1,522,615",https://open.spotify.com/track/0uRrG2jRR5tuifsYIJHEao
2021-11-19--2021-11-26,1,Easy On Me,Adele,"13,655,617",https://open.spotify.com/track/46IZ0fSY2mpAiktS3KOqds
2021-11-19--2021-11-26,2,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,"10,661,817",https://open.spotify.com/track/5enxwA8aAbwZbf5qCHORXi
2021-11-19--2021-11-26,3,Oh My God,Adele,"10,209,944",https://open.spotify.com/track/3Kkjo3cT83cw09VJyrLNwX
2021-11-19--2021-11-26,4,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,"7,605,153",https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk
2021-11-19--2021-11-26,5,Can I Get It,Adele,"7,453,376",https://open.spotify.com/track/6w8ZPYdnGajyfPddTWdthN
2021-11-19--2021-11-26,6,Smokin Out The Window,"Bruno Mars, Anderson .Paak, Silk Sonic","7,288,601",https://open.spotify.com/track/7sMBvZCSUl99bJLXZaLa0b
2021-11-19--2021-11-26,7,My Little Love,Adele,"7,268,453",https://open.spotify.com/track/2DuPBbS5mIldXnh7Wum8Cy
2021-11-19--2021-11-26,8,I Drink Wine,Adele,"7,089,728",https://open.spotify.com/track/6v0UJD4a2FtleHeSYVX02A
2021-11-19--2021-11-26,9,STAY (with Justin Bieber),The Kid LAROI,"6,788,158",https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
2021-11-19--2021-11-26,10,Strangers By Nature,Adele,"6,608,645",https://open.spotify.com/track/13CVSGLSFl4UxpDVR6u3dq
2021-11-19--2021-11-26,11,Cry Your Heart Out,Adele,"6,223,253",https://open.spotify.com/track/09u787BYeYIGd2mFIJ505t
2021-11-19--2021-11-26,12,Heat Waves,Glass Animals,"6,173,032",https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
2021-11-19--2021-11-26,13,To Be Loved,Adele,"5,910,751",https://open.spotify.com/track/10ImcQk9tihY1EKMDIbvXJ
2021-11-19--2021-11-26,14,All Night Parking (with Erroll Garner) Interlude,Adele,"5,367,826",https://open.spotify.com/track/496vIKS2INz840xZaKncvR
2021-11-19--2021-11-26,15,Knife Talk (with 21 Savage ft. Project Pat),Drake,"5,296,323",https://open.spotify.com/track/2BcMwX1MPV6ZHP4tUT9uq6
2021-11-19--2021-11-26,16,Woman Like Me,Adele,"5,267,084",https://open.spotify.com/track/2c6xRsQBv7pynuhYhWoHxo
2021-11-19--2021-11-26,17,Hold On,Adele,"5,110,099",https://open.spotify.com/track/6bGMSP3H9YqkmaLnaJTIoF
2021-11-19--2021-11-26,18,Better Days (NEIKED x Mae Muller x Polo G),NEIKED,"4,807,796",https://open.spotify.com/track/6f5ExP43esnvdKPddwKXJH
2021-11-19--2021-11-26,19,Way 2 Sexy (with Future & Young Thug),Drake,"4,711,649",https://open.spotify.com/track/0k1WUmIRnG3xU6fvvDVfRG
2021-11-19--2021-11-26,20,Need to Know,Doja Cat,"4,600,533",https://open.spotify.com/track/3Vi5XqYrmQgOYBajMWSvCi
2021-11-19--2021-11-26,21,Love Is A Game,Adele,"4,547,588",https://open.spotify.com/track/2j3GxEsbNYNeEzz86wDY4J
2021-11-19--2021-11-26,22,Shivers,Ed Sheeran,"4,438,470",https://open.spotify.com/track/50nfwKoDiSYg8zOCREWAm5
2021-11-19--2021-11-26,23,Already Dead,Juice WRLD,"4,413,001",https://open.spotify.com/track/7qM1BWAsZMTYh4BcYLb0uQ
2021-11-19--2021-11-26,24,Cold Heart - PNAU Remix,"Elton John, Dua Lipa","4,313,378",https://open.spotify.com/track/7rglLriMNBPAyuJOMGwi39
2021-11-19--2021-11-26,25,One Right Now (with The Weeknd),Post Malone,"4,312,815",https://open.spotify.com/track/00Blm7zeNqgYLPtW6zg8cj
2021-11-19--2021-11-26,26,family ties (with Kendrick Lamar),Baby Keem,"4,226,883",https://open.spotify.com/track/3QFInJAm9eyaho5vBzxInN
2021-11-19--2021-11-26,27,good 4 u,Olivia Rodrigo,"4,181,647",https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
2021-11-19--2021-11-26,28,All I Want for Christmas Is You,Mariah Carey,"4,163,696",https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
2021-11-19--2021-11-26,29,abcdefu,GAYLE,"3,994,500",https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL
2021-11-19--2021-11-26,30,Meet Me At Our Spot,"THE ANXIETY, WILLOW, Tyler Cole","3,966,329",https://open.spotify.com/track/07MDkzWARZaLEdKxo6yArG
2021-11-19--2021-11-26,31,Kiss Me More (feat. SZA),Doja Cat,"3,961,199",https://open.spotify.com/track/3DarAbFujv6eYNliUTyqtz
2021-11-19--2021-11-26,32,Bad Man (Smooth Criminal),Polo G,"3,795,661",https://open.spotify.com/track/6RfhBNU1FPWTG7VESlfgOl
2021-11-19--2021-11-26,33,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault),Taylor Swift,"3,764,890",https://open.spotify.com/track/4CkgMiMqZ5JzW9iYXSTMTL
2021-11-19--2021-11-26,34,Woman,Doja Cat,"3,720,551",https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4
2021-11-19--2021-11-26,35,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),Taylor Swift,"3,682,034",https://open.spotify.com/track/01K4zKU104LyJ8gMb7227B
2021-11-19--2021-11-26,36,Enchanted,Taylor Swift,"3,608,632",https://open.spotify.com/track/04S1pkp1VaIqjg8zZqknR5
2021-11-19--2021-11-26,37,Red (Taylor's Version),Taylor Swift,"3,602,091",https://open.spotify.com/track/4OAuvHryIVv4kMDNSLuPt6
2021-11-19--2021-11-26,38,Rockin' Around The Christmas Tree,Brenda Lee,"3,493,004",https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
2021-11-19--2021-11-26,39,All Too Well (Taylor's Version),Taylor Swift,"3,425,443",https://open.spotify.com/track/3nsfB1vus2qaloUdcBZvDu
2021-11-19--2021-11-26,40,Jingle Bell Rock,Bobby Helms,"3,424,384",https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
2021-11-19--2021-11-26,41,Bad Habits,Ed Sheeran,"3,356,094",https://open.spotify.com/track/3rmo8F54jFF8OgYsqTxm5d
2021-11-19--2021-11-26,42,Dark Red,Steve Lacy,"3,343,270",https://open.spotify.com/track/37y7iDayfwm3WXn5BiAoRk
2021-11-19--2021-11-26,43,Happier Than Ever,Billie Eilish,"3,196,039",https://open.spotify.com/track/4RVwu0g32PAqgUiJoXsdF8
2021-11-19--2021-11-26,44,Sky,Playboi Carti,"3,192,325",https://open.spotify.com/track/29TPjc8wxfz4XMn21O7VsZ
2021-11-19--2021-11-26,45,THATS WHAT I WANT,Lil Nas X,"3,190,949",https://open.spotify.com/track/0e8nrvls4Qqv5Rfa2UhqmO
2021-11-19--2021-11-26,46,2055,Sleepy Hallow,"3,189,141",https://open.spotify.com/track/4XvcHTUfIlWfyJTRG0aqlo
2021-11-19--2021-11-26,47,Leave The Door Open,"Bruno Mars, Anderson .Paak, Silk Sonic","3,134,260",https://open.spotify.com/track/1LPSkqVhWVRUkKE03YUkpB
2021-11-19--2021-11-26,48,MONTERO (Call Me By Your Name),Lil Nas X,"3,125,276",https://open.spotify.com/track/1SC5rEoYDGUK4NfG82494W
2021-11-19--2021-11-26,49,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons,"3,110,832",https://open.spotify.com/track/1r9xUipOqoNwggBpENDsvJ
2021-11-19--2021-11-26,50,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",Nardo Wick,"3,103,326",https://open.spotify.com/track/4yNoUQkYf1QF8iYlEzNynH
2021-11-19--2021-11-26,51,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),Amaarae,"3,091,456",https://open.spotify.com/track/09gysnJpfQ3ublBmJDfcEC
2021-11-19--2021-11-26,52,Sweater Weather,The Neighbourhood,"3,042,491",https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
2021-11-19--2021-11-26,53,traitor,Olivia Rodrigo,"3,026,224",https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT
2021-11-19--2021-11-26,54,Jugaste y Sufrí,"Eslabon Armado, DannyLux","3,024,394",https://open.spotify.com/track/3NqBxTOMCJ3zW9CIP51td4
2021-11-19--2021-11-26,55,Praise God,Kanye West,"2,981,639",https://open.spotify.com/track/0WSEq9Ko4kFPt8yo3ICd6T
2021-11-19--2021-11-26,56,Pepas,Farruko,"2,950,341",https://open.spotify.com/track/2B4GHvToeLTOBB4QLzW3Ni
2021-11-19--2021-11-26,57,It's the Most Wonderful Time of the Year,Andy Williams,"2,882,032",https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A
2021-11-19--2021-11-26,58,Fair Trade (with Travis Scott),Drake,"2,880,133",https://open.spotify.com/track/40iJIUlhi6renaREYGeIDS
2021-11-19--2021-11-26,59,RAPSTAR,Polo G,"2,875,257",https://open.spotify.com/track/18vXApRmJSgQ6wG2ll9AOg
2021-11-19--2021-11-26,60,It's Beginning to Look a Lot like Christmas,Michael Bublé,"2,871,105",https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
2021-11-19--2021-11-26,61,You Right,"Doja Cat, The Weeknd","2,843,659",https://open.spotify.com/track/0k4d5YPDr1r7FX77VdqWez
2021-11-19--2021-11-26,62,I Love You So,The Walters,"2,762,500",https://open.spotify.com/track/4SqWKzw0CbA05TGszDgMlc
2021-11-19--2021-11-26,63,love nwantiti (ah ah ah),CKay,"2,691,272",https://open.spotify.com/track/2Xr1dTzJee307rmrkt8c0g
2021-11-19--2021-11-26,64,Ghost,Justin Bieber,"2,650,687",https://open.spotify.com/track/6I3mqTwhRpn34SLVafSH7G
2021-11-19--2021-11-26,65,Get Into It (Yuh),Doja Cat,"2,650,401",https://open.spotify.com/track/0W6I02J9xcqK8MtSeosEXb
2021-11-19--2021-11-26,66,The Christmas Song (Merry Christmas To You),Nat King Cole,"2,633,936",https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON
2021-11-19--2021-11-26,67,Toxic,BoyWithUke,"2,625,302",https://open.spotify.com/track/2gQPv5jvVPqU2a9HhMNO1v
2021-11-19--2021-11-26,68,Beggin',Måneskin,"2,599,328",https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
2021-11-19--2021-11-26,69,Levitating (feat. DaBaby),Dua Lipa,"2,579,435",https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
2021-11-19--2021-11-26,70,State Of Grace (Taylor's Version),Taylor Swift,"2,575,798",https://open.spotify.com/track/6lzc0Al0zfZOIFsFvBS1ki
2021-11-19--2021-11-26,71,Last Christmas,Wham!,"2,571,326",https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
2021-11-19--2021-11-26,72,Fancy Like,Walker Hayes,"2,530,572",https://open.spotify.com/track/0lnpnsrVaW9elGgRxpDCgE
2021-11-19--2021-11-26,73,ESCAPE PLAN,Travis Scott,"2,526,587",https://open.spotify.com/track/4R67rQNSbbsR4TdUVOIdez
2021-11-19--2021-11-26,74,I Knew You Were Trouble (Taylor's Version),Taylor Swift,"2,501,622",https://open.spotify.com/track/6AtZLIzUINvExIUy4QhdjP
2021-11-19--2021-11-26,75,Notion,The Rare Occasions,"2,499,758",https://open.spotify.com/track/4cHKd6qPMR1TMx55KHlida
2021-11-19--2021-11-26,76,The Very First Night (Taylor's Version) (From The Vault),Taylor Swift,"2,499,165",https://open.spotify.com/track/6pYNq0ZwpPVazKzsqpf0G8
2021-11-19--2021-11-26,77,No Role Modelz,J. Cole,"2,470,073",https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
2021-11-19--2021-11-26,78,Blinding Lights,The Weeknd,"2,405,898",https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
2021-11-19--2021-11-26,79,Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,"2,399,798",https://open.spotify.com/track/3z6XUommYDWPHeFhmhhT6j
2021-11-19--2021-11-26,80,Lucid Dreams,Juice WRLD,"2,318,034",https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
2021-11-19--2021-11-26,81,Moth To A Flame (with The Weeknd),Swedish House Mafia,"2,285,613",https://open.spotify.com/track/2gpWyfu7eZ01zzncHpxOtA
2021-11-19--2021-11-26,82,Wants and Needs (feat. Lil Baby),Drake,"2,270,931",https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b
2021-11-19--2021-11-26,83,No Love (with SZA),Summer Walker,"2,258,720",https://open.spotify.com/track/08SB2OtZkaliju77WYEKxk
2021-11-19--2021-11-26,84,MONEY,LISA,"2,245,954",https://open.spotify.com/track/7hU3IHwjX150XLoTVmjD0q
2021-11-19--2021-11-26,85,Life Goes On,Oliver Tree,"2,239,851",https://open.spotify.com/track/0eu4C55hL6x29mmeAjytzC
2021-11-19--2021-11-26,86,Tell Em,"Cochise, $NOT","2,239,841",https://open.spotify.com/track/7nc7mlSdWYeFom84zZ8Wr8
2021-11-19--2021-11-26,87,Santa Tell Me,Ariana Grande,"2,233,822",https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
2021-11-19--2021-11-26,88,Better Man (Taylor's Version) (From The Vault),Taylor Swift,"2,223,230",https://open.spotify.com/track/4OmFmE0fzcMG6g0Y8p4eSD
2021-11-19--2021-11-26,89,Freaks,Surf Curse,"2,212,586",https://open.spotify.com/track/7EkWXAI1wn8Ii883ecd9xr
2021-11-19--2021-11-26,90,22 (Taylor's Version),Taylor Swift,"2,188,388",https://open.spotify.com/track/3yII7UwgLF6K5zW3xad3MP
2021-11-19--2021-11-26,91,20 Min,Lil Uzi Vert,"2,188,066",https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng
2021-11-19--2021-11-26,92,drivers license,Olivia Rodrigo,"2,172,565",https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH
2021-11-19--2021-11-26,93,deja vu,Olivia Rodrigo,"2,166,518",https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr
2021-11-19--2021-11-26,94,Treacherous (Taylor's Version),Taylor Swift,"2,164,906",https://open.spotify.com/track/3S7HNKPakdwNEBFIVTL6dZ
2021-11-19--2021-11-26,95,My Universe,"Coldplay, BTS","2,145,677",https://open.spotify.com/track/46HNZY1i7O6jwTA7Slo2PI
2021-11-19--2021-11-26,96,Miss The Rage (feat. Playboi Carti),Trippie Redd,"2,143,482",https://open.spotify.com/track/5gZYpjakt37G3c58FKcQwJ
2021-11-19--2021-11-26,97,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee","2,139,732",https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
2021-11-19--2021-11-26,98,Jumpin (feat. Polo G),NLE Choppa,"2,121,348",https://open.spotify.com/track/1z7LV5wkExwW8YJk0IrPUA
2021-11-19--2021-11-26,99,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),Taylor Swift,"2,116,936",https://open.spotify.com/track/4IQkfUsrwXol38VV3U7t7T
2021-11-19--2021-11-26,100,When We Were Young,Adele,"2,100,839",https://open.spotify.com/track/6O5TrlFWTYvznd9fMC0VvU
2021-11-19--2021-11-26,101,LA FAMA (with The Weeknd),ROSALÍA,"2,077,880",https://open.spotify.com/track/6dmXZ9B5HdFAyzHeTneYBK
2021-11-19--2021-11-26,102,Do It To It,"ACRAZE, Cherish","2,072,346",https://open.spotify.com/track/20on25jryn53hWghthWWW3
2021-11-19--2021-11-26,103,All Girls Are The Same,Juice WRLD,"2,069,618",https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
2021-11-19--2021-11-26,104,Girls Want Girls (with Lil Baby),Drake,"2,052,429",https://open.spotify.com/track/37Nqx7iavZpotJSDXZWbJ3
2021-11-19--2021-11-26,105,Ain't Shit,Doja Cat,"2,043,898",https://open.spotify.com/track/5lAnYvAIkSDNXqfo7DyFUm
2021-11-19--2021-11-26,106,White Christmas,"Bing Crosby, Ken Darby Singers, John Scott Trotter & His Orchestra","2,026,829",https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW
2021-11-19--2021-11-26,107,Feliz Navidad,José Feliciano,"2,014,509",https://open.spotify.com/track/3qCeq0rWK67SoBDgFd2sId
2021-11-19--2021-11-26,108,Watermelon Sugar,Harry Styles,"1,985,097",https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
2021-11-19--2021-11-26,109,We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,"1,976,193",https://open.spotify.com/track/5YqltLsjdqFtvqE7Nrysvs
2021-11-19--2021-11-26,110,Bubbly (with Drake & Travis Scott),Young Thug,"1,975,120",https://open.spotify.com/track/4KDNRh9Oor80z3XIxdWlui
2021-11-19--2021-11-26,111,GHOST TOWN,Benson Boone,"1,968,904",https://open.spotify.com/track/135Lf4Q0CzlMNfOxbEUsLH
2021-11-19--2021-11-26,112,Buy Dirt,"Jordan Davis, Luke Bryan","1,958,504",https://open.spotify.com/track/69AIpwGNLxr4qS1X5ynx60
2021-11-19--2021-11-26,113,Martin & Gina,Polo G,"1,948,364",https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
2021-11-19--2021-11-26,114,Mr. Brightside,The Killers,"1,941,282",https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B
2021-11-19--2021-11-26,115,Someone Like You,Adele,"1,939,780",https://open.spotify.com/track/5lkpeJwmQKgY3bX2zChjxX
2021-11-19--2021-11-26,116,Circles,Post Malone,"1,937,379",https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
2021-11-19--2021-11-26,117,Too Easy,"Gunna, Future","1,935,740",https://open.spotify.com/track/4eL3XeuGaEoVT8ttDh3hwY
2021-11-19--2021-11-26,118,I AM WOMAN,Emmy Meli,"1,933,208",https://open.spotify.com/track/3nOz1U41SZZ0N3fuUWr9nb
2021-11-19--2021-11-26,119,Hurricane,Kanye West,"1,925,528",https://open.spotify.com/track/6Hfu9sc7jvv6coyy2LlzBF
2021-11-19--2021-11-26,120,"...And to Those I Love, Thanks for Sticking Around",$uicideboy$,"1,911,341",https://open.spotify.com/track/30QR0ndUdiiMQMA9g1PGCm
2021-11-19--2021-11-26,121,LOT OF ME,Lil Tecca,"1,900,330",https://open.spotify.com/track/2ZXxRC6V6AXzMdbLQZMHSB
2021-11-19--2021-11-26,122,Mistletoe,Justin Bieber,"1,892,674",https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
2021-11-19--2021-11-26,123,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,"1,891,094",https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts
2021-11-19--2021-11-26,124,Wildest Dreams (Taylor's Version),Taylor Swift,"1,889,438",https://open.spotify.com/track/1Ov37jtRQ2YNAe8HzfczkL
2021-11-19--2021-11-26,125,Sharing Locations (feat. Lil Baby & Lil Durk),Meek Mill,"1,887,048",https://open.spotify.com/track/3T9BKc4kB7ukeNQrCqv6ZV
2021-11-19--2021-11-26,126,Yonaguni,Bad Bunny,"1,870,109",https://open.spotify.com/track/2JPLbjOn0wPCngEot2STUS
2021-11-19--2021-11-26,127,Underneath the Tree,Kelly Clarkson,"1,867,217",https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
2021-11-19--2021-11-26,128,feel like shit,Tate McRae,"1,864,770",https://open.spotify.com/track/2EBnvom1dTybtm75a3Xh1T
2021-11-19--2021-11-26,129,Save Your Tears (with Ariana Grande) (Remix),The Weeknd,"1,862,752",https://open.spotify.com/track/37BZB0z9T8Xu7U3e65qxFy
2021-11-19--2021-11-26,130,Rolling in the Deep,Adele,"1,860,300",https://open.spotify.com/track/6IAZHEBUIGJ6NJKxxOBIEr
2021-11-19--2021-11-26,131,YKWIM?,Yot Club,"1,851,627",https://open.spotify.com/track/2vWBUC9djv6BtiGlmKiQaH
2021-11-19--2021-11-26,132,Good Days,SZA,"1,839,110",https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
2021-11-19--2021-11-26,133,Looking Out for You,Joy Again,"1,827,571",https://open.spotify.com/track/3jfZ9M23l0L7RxzYMTgBTv
2021-11-19--2021-11-26,134,Come & Go (with Marshmello),Juice WRLD,"1,823,613",https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
2021-11-19--2021-11-26,135,Está Dañada,Ivan Cornejo,"1,813,645",https://open.spotify.com/track/6G2xXQRSZlEzYsUEb3uvuR
2021-11-19--2021-11-26,136,I Almost Do (Taylor's Version),Taylor Swift,"1,810,235",https://open.spotify.com/track/2r9CbjYgFhtAmcFv1cSquB
2021-11-19--2021-11-26,137,1 Scale (feat. G Herbo),Young Dolph,"1,804,675",https://open.spotify.com/track/5gmkw2031VVIboYqPIjSWB
2021-11-19--2021-11-26,138,Space Song,Beach House,"1,800,130",https://open.spotify.com/track/7H0ya83CMmgFcOhw0UB6ow
2021-11-19--2021-11-26,139,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy,"1,799,914",https://open.spotify.com/track/4gzsuuZypVbxs0Af1LSZyB
2021-11-19--2021-11-26,140,XO Tour Llif3,Lil Uzi Vert,"1,797,044",https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
2021-11-19--2021-11-26,141,Skate,"Bruno Mars, Anderson .Paak, Silk Sonic","1,794,170",https://open.spotify.com/track/71l8BEtJPXXlWbV6hhTHWK
2021-11-19--2021-11-26,142,Forever Winter (Taylor's Version) (From The Vault),Taylor Swift,"1,789,752",https://open.spotify.com/track/3oGVx9RBmiYGv5ZCecWLkx
2021-11-19--2021-11-26,143,Happier Than Ever - Edit,Billie Eilish,"1,784,792",https://open.spotify.com/track/32BeYxKPrig1LefHsC0Xuo
2021-11-19--2021-11-26,144,A Holly Jolly Christmas - Single Version,Burl Ives,"1,780,665",https://open.spotify.com/track/77khP2fIVhSW23NwxrRluh
2021-11-19--2021-11-26,145,Wasted On You,Morgan Wallen,"1,768,929",https://open.spotify.com/track/3cBsEDNhFI9E82vPj3kvi3
2021-11-19--2021-11-26,146,Heartbreak Anniversary,Giveon,"1,763,441",https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp
2021-11-19--2021-11-26,147,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,"1,759,955",https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
